iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,tests_per_case,positive_rate,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy
IND,Asia,India,31-12-2019,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
IND,Asia,India,01-01-2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
IND,Asia,India,02-01-2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
IND,Asia,India,03-01-2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
IND,Asia,India,04-01-2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
IND,Asia,India,05-01-2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
IND,Asia,India,06-01-2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
IND,Asia,India,07-01-2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
IND,Asia,India,08-01-2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
IND,Asia,India,09-01-2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
IND,Asia,India,10-01-2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
IND,Asia,India,11-01-2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
IND,Asia,India,12-01-2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
IND,Asia,India,13-01-2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
IND,Asia,India,14-01-2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
IND,Asia,India,15-01-2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
IND,Asia,India,16-01-2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
IND,Asia,India,17-01-2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
IND,Asia,India,18-01-2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
IND,Asia,India,19-01-2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
IND,Asia,India,20-01-2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
IND,Asia,India,21-01-2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
IND,Asia,India,22-01-2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
IND,Asia,India,23-01-2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
IND,Asia,India,24-01-2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
IND,Asia,India,25-01-2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,5.56,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
IND,Asia,India,26-01-2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,10.19,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
IND,Asia,India,27-01-2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,10.19,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
IND,Asia,India,28-01-2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,10.19,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
IND,Asia,India,29-01-2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,10.19,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
IND,Asia,India,30-01-2020,1,1,0.143,0,0,0,0.001,0.001,0,0,0,0,,,,,,,,,,10.19,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
IND,Asia,India,31-01-2020,1,0,0.143,0,0,0,0.001,0,0,0,0,0,,,,,,,,,,10.19,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
IND,Asia,India,01-02-2020,1,0,0.143,0,0,0,0.001,0,0,0,0,0,,,,,,,,,,10.19,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
IND,Asia,India,02-02-2020,2,1,0.286,0,0,0,0.001,0.001,0,0,0,0,,,,,,,,,,10.19,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
IND,Asia,India,03-02-2020,2,0,0.286,0,0,0,0.001,0,0,0,0,0,,,,,,,,,,10.19,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
IND,Asia,India,04-02-2020,3,1,0.429,0,0,0,0.002,0.001,0,0,0,0,,,,,,,,,,10.19,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
IND,Asia,India,05-02-2020,3,0,0.429,0,0,0,0.002,0,0,0,0,0,,,,,,,,,,10.19,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
IND,Asia,India,06-02-2020,3,0,0.286,0,0,0,0.002,0,0,0,0,0,,,,,,,,,,10.19,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
IND,Asia,India,07-02-2020,3,0,0.286,0,0,0,0.002,0,0,0,0,0,,,,,,,,,,10.19,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
IND,Asia,India,08-02-2020,3,0,0.286,0,0,0,0.002,0,0,0,0,0,,,,,,,,,,10.19,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
IND,Asia,India,09-02-2020,3,0,0.143,0,0,0,0.002,0,0,0,0,0,,,,,,,,,,10.19,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
IND,Asia,India,10-02-2020,3,0,0.143,0,0,0,0.002,0,0,0,0,0,,,,,,,,,,10.19,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
IND,Asia,India,11-02-2020,3,0,0,0,0,0,0.002,0,0,0,0,0,,,,,,,,,,10.19,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
IND,Asia,India,12-02-2020,3,0,0,0,0,0,0.002,0,0,0,0,0,,,,,,,,,,10.19,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
IND,Asia,India,13-02-2020,3,0,0,0,0,0,0.002,0,0,0,0,0,,,,,,,,,,10.19,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
IND,Asia,India,14-02-2020,3,0,0,0,0,0,0.002,0,0,0,0,0,,,,,,,,,,10.19,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
IND,Asia,India,15-02-2020,3,0,0,0,0,0,0.002,0,0,0,0,0,,,,,,,,,,10.19,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
IND,Asia,India,16-02-2020,3,0,0,0,0,0,0.002,0,0,0,0,0,,,,,,,,,,10.19,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
IND,Asia,India,17-02-2020,3,0,0,0,0,0,0.002,0,0,0,0,0,,,,,,,,,,10.19,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
